Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1761027586.65,      0.00,     60.00,   1243.00,    541.00,   2000.00,    491.00,    460.00
1761027586.72,      0.00,     60.00,    966.00,    361.00,    808.00,    482.00,    456.00
1761027586.80,      0.00,     60.00,   1268.00,    847.00,   1196.00,    348.00,    299.00
1761027586.87,      0.00,     60.00,    796.00,    550.00,    614.00,    392.00,    343.00
1761027586.95,      0.00,     60.00,   1228.00,    369.00,    906.00,   1270.00,    746.00
1761027587.04,      0.00,     60.00,   1296.00,    457.00,   1026.00,    475.00,    430.00
1761027587.11,      0.00,     60.00,    851.00,    649.00,    780.00,    525.00,    402.00
1761027587.18,      0.00,     60.00,    797.00,    697.00,    698.00,    522.00,    418.00
1761027587.26,      0.00,     60.00,   1106.00,     20.00,    678.00,    845.00,    355.00
1761027587.33,    -82.00,     60.00,    811.00,    688.00,    610.00,    332.00,    401.00
1761027587.41,      0.00,     60.00,    818.00,    542.00,   1163.00,    667.00,    415.00
1761027587.50,      0.00,     60.00,    859.00,   1262.00,   2000.00,    564.00,    409.00
1761027587.57,      0.00,     60.00,   1256.00,    384.00,   1129.00,    432.00,    390.00
1761027587.64,      0.00,     60.00,   1243.00,    336.00,   1015.00,    444.00,    432.00
1761027587.71,      0.00,     60.00,   1269.00,    598.00,   1085.00,    438.00,    357.00
1761027587.79,      0.00,     60.00,   1256.00,    360.00,   1554.00,    552.00,    336.00
1761027587.87,      0.00,     60.00,   1372.00,    512.00,   1354.00,    466.00,    419.00
1761027587.97,      0.00,     60.00,    897.00,   2000.00,   1611.00,   2000.00,    351.00
1761027588.05,      0.00,     60.00,   1006.00,    684.00,   1611.00,    839.00,    343.00
1761027588.13,      0.00,     60.00,   1455.00,    365.00,   1110.00,    730.00,    314.00
1761027588.20,      0.00,     60.00,   1004.00,    347.00,   1110.00,    788.00,    470.00
1761027588.29,   -100.00,     60.00,   1005.00,   1483.00,   1475.00,    426.00,    682.00
1761027588.36,   -100.00,     60.00,   1024.00,    545.00,    592.00,    550.00,    388.00
1761027588.44,   -100.00,     60.00,   1041.00,    593.00,   1512.00,    106.00,    567.00
1761027588.51,   -100.00,     60.00,    670.00,    180.00,    553.00,   1089.00,    597.00
1761027588.59,   -100.00,     60.00,   1097.00,   1239.00,    914.00,    442.00,    593.00
1761027588.67,   -100.00,     60.00,   1174.00,    829.00,    848.00,   1100.00,    592.00
